agent_id,agent_type,model_architecture,deployment_environment,task_category,task_complexity,autonomy_level,success_rate,accuracy_score,efficiency_score,execution_time_seconds,response_latency_ms,memory_usage_mb,cpu_usage_percent,cost_per_task_cents,human_intervention_required,error_recovery_rate,multimodal_capability,edge_compatibility,privacy_compliance_score,bias_detection_score,timestamp,data_quality_score,performance_index,cost_efficiency_ratio,autonomous_capability_score
AG_03228,Content Creator,Transformer-XL,Cloud,Planning & Scheduling,4,6,0.5135,0.7355,0.7071,45.53,1068.8,305.4,48.9,0.0182,True,0.5174,False,False,0.8453,0.8035,2025-04-11 04:16:16,0.758,0.63818,33.23854166666666,96.21799999999999
AG_03350,Code Assistant,Claude-3.5,Mobile,Research & Summarization,7,9,0.3981,0.4987,0.5709,82.97,322.58,435.1,79.6,0.032,True,0.4461,True,True,0.8606,0.6927,2025-04-11 04:16:16,0.8826,0.48012,14.549090909090909,121.227
AG_04639,Social Media Manager,Claude-3.5,Hybrid,Research & Summarization,6,7,0.4581,0.6412,0.6499,50.92,3065.89,412.7,87.4,0.0211,True,0.5391,True,False,0.9178,0.6262,2025-04-11 04:16:16,0.7811,0.57057,25.81764705882353,107.737
AG_04989,Document Processor,InstructGPT,Edge,Problem Solving,9,10,0.3286,0.4,0.4141,46.48,677.8,451.1,90.5,0.02,True,0.4778,False,True,0.759,0.8013,2025-04-11 04:16:16,0.7834,0.37567,17.889047619047616,133.446
AG_02905,Translation Agent,CodeT5+,Hybrid,Problem Solving,10,10,0.3,0.4,0.3967,81.12,627.63,635.4,116.6,0.0334,True,0.3584,False,False,0.7291,0.9021,2025-04-11 04:16:16,0.9622,0.35901,10.436337209302325,125.088
AG_03093,QA Tester,PaLM-2,Edge,Creative Writing,4,3,0.6133,0.5622,0.651,42.51,363.7,312.0,71.3,0.0173,True,0.6749,True,True,0.8956,0.9012,2025-04-11 04:16:16,0.9705,0.60928,33.293989071038254,77.243
AG_01937,Email Manager,Mixtral-8x7B,Cloud,Research & Summarization,6,8,0.4259,0.6037,0.5653,58.97,1456.91,370.5,57.4,0.0234,True,0.5756,False,False,0.8449,0.9277,2025-04-11 04:16:16,0.9308,0.52106,21.354918032786884,120.292
AG_01942,Project Manager,Transformer-XL,Mobile,Problem Solving,9,10,0.3,0.4055,0.4105,51.57,1480.92,519.0,76.1,0.0224,True,0.3203,False,True,0.7702,0.8388,2025-04-11 04:16:16,0.8388,0.3648,15.58974358974359,122.42099999999999
AG_04941,Project Manager,Mixtral-8x7B,Server,Learning & Adaptation,8,9,0.3,0.4,0.4505,86.64,203.23,521.5,78.9,0.0341,True,0.3308,False,False,0.7295,0.7382,2025-04-11 04:16:16,0.8841,0.37515,10.688034188034187,113.156
AG_04419,Financial Advisor,Gemini-Pro,Desktop,Decision Making,7,9,0.4528,0.4921,0.5328,53.72,739.84,414.9,94.1,0.0221,True,0.5765,False,False,0.9769,0.6758,2025-04-11 04:16:16,0.9546,0.48858999999999997,21.151082251082247,130.35500000000002
AG_04401,Social Media Manager,Transformer-XL,Edge,Text Processing,7,5,0.4171,0.4367,0.4968,29.93,690.89,438.4,75.3,0.0144,True,0.5184,False,True,0.8905,0.8534,2025-04-11 04:16:16,0.956,0.44689,29.01883116883117,86.288
AG_04134,Sales Assistant,Mixtral-8x7B,Mobile,Planning & Scheduling,7,6,0.3081,0.4688,0.5123,24.79,1078.69,464.5,76.9,0.0129,True,0.4467,False,True,0.9743,0.6585,2025-04-11 04:16:16,0.9228,0.41757,30.041007194244607,91.269
AG_02732,HR Recruiter,Transformer-XL,Desktop,Problem Solving,7,8,0.3421,0.5097,0.4836,71.95,599.66,434.8,70.3,0.0283,True,0.4908,False,False,0.7945,0.6994,2025-04-11 04:16:16,0.7696,0.43483000000000005,14.840614334470992,114.356
AG_03599,Document Processor,Claude-3.5,Edge,Problem Solving,8,6,0.4609,0.5656,0.5321,62.64,316.19,506.7,73.3,0.0259,True,0.466,False,True,0.7542,0.7175,2025-04-11 04:16:16,0.9736,0.5136700000000001,19.09553903345725,92.62
AG_01400,Project Manager,InstructGPT,Cloud,Communication,6,8,0.4631,0.5425,0.6283,23.73,2539.34,394.4,80.6,0.0119,True,0.5838,False,False,0.9302,0.7655,2025-04-11 04:16:16,0.7943,0.5364800000000001,41.587596899224806,120.866
AG_03566,Project Manager,Mixtral-8x7B,Cloud,Research & Summarization,5,7,0.6126,0.5876,0.6624,56.67,409.6,373.2,66.7,0.0226,True,0.7321,True,False,0.913,0.7169,2025-04-11 04:16:16,0.8246,0.62004,26.272881355932206,121.247
AG_01171,Project Manager,LLaMA-3,Desktop,Problem Solving,10,9,0.3,0.4,0.3839,89.7,955.8,590.7,116.4,0.0358,True,0.3145,False,False,0.7634,0.9142,2025-04-11 04:16:16,0.9753,0.35517,9.651358695652174,112.015
AG_03760,Code Assistant,Mixtral-8x7B,Cloud,Creative Writing,6,4,0.4428,0.5626,0.5498,23.07,1342.28,357.9,75.4,0.0113,True,0.4592,True,False,0.7419,0.9039,2025-04-11 04:16:16,0.9622,0.51084,41.53170731707317,72.144
AG_02812,QA Tester,Transformer-XL,Cloud,Code Generation,5,3,0.5456,0.6395,0.5951,25.51,608.73,372.3,66.4,0.0122,True,0.6473,False,False,0.9424,0.9058,2025-04-11 04:16:16,0.948,0.5886199999999999,44.59242424242424,75.311
AG_00349,Marketing Assistant,Transformer-XL,Desktop,Research & Summarization,8,10,0.3235,0.46,0.4256,75.42,789.87,493.1,64.6,0.0301,True,0.4707,True,False,0.9611,0.9269,2025-04-12 04:16:15,0.8425,0.39508,12.70353697749196,132.949
AG_00087,Code Assistant,InstructGPT,Desktop,Communication,2,1,0.869,0.7833,0.8661,21.28,190.52,207.5,51.8,0.0092,False,0.9203,False,True,0.8771,0.9262,2025-04-12 04:16:15,0.7736,0.84242,82.59019607843136,94.421
AG_00440,Translation Agent,GPT-4o,Desktop,Decision Making,8,7,0.3,0.4,0.5226,31.39,828.31,480.4,84.6,0.0153,True,0.3306,False,True,0.8755,0.7256,2025-04-12 04:16:15,0.979,0.39677999999999997,24.34233128834356,93.142
AG_00576,Customer Service,InstructGPT,Mobile,Text Processing,7,6,0.455,0.5041,0.5747,13.69,2299.02,425.0,93.4,0.0088,True,0.5897,False,True,0.7741,0.8489,2025-04-12 04:16:15,0.773,0.50564,51.59591836734694,101.279
AG_00696,Social Media Manager,Mixtral-8x7B,Hybrid,Planning & Scheduling,3,4,0.6594,0.7454,0.6773,22.63,444.46,223.0,58.2,0.0098,True,0.7497,False,False,0.838,0.875,2025-04-12 04:16:15,0.9679,0.69057,63.94166666666666,92.479
AG_00453,Content Creator,GPT-4o,Desktop,Text Processing,7,9,0.415,0.4803,0.5278,14.89,702.77,490.1,79.8,0.0099,True,0.5359,False,False,0.7948,0.6194,2025-04-12 04:16:15,0.8775,0.46843,42.97522935779816,127.513
AG_00257,Content Creator,PaLM-2,Server,Data Analysis,6,8,0.5581,0.6413,0.5763,77.25,471.52,445.5,81.5,0.0302,True,0.7074,False,False,0.9747,0.8273,2025-04-12 04:16:15,0.935,0.58852,18.862820512820512,129.518
AG_04406,Document Processor,Falcon-180B,Hybrid,Data Analysis,6,4,0.4229,0.5497,0.6169,55.87,165.94,356.2,85.3,0.0222,True,0.4891,False,False,0.8155,0.7049,2025-04-12 04:16:16,0.8795,0.5191399999999999,22.37672413793103,74.237
AG_01879,Sales Assistant,Gemini-Pro,Hybrid,Code Generation,5,6,0.6348,0.6514,0.6816,57.73,365.73,355.7,59.4,0.0228,True,0.7361,False,False,0.8787,0.7333,2025-04-12 04:16:16,0.7517,0.6538200000000001,27.47142857142857,111.527
AG_03696,Document Processor,Gemini-Pro,Cloud,Decision Making,9,8,0.3,0.4589,0.4432,17.46,1903.82,580.3,107.8,0.0116,True,0.4302,False,False,0.9281,0.6906,2025-04-12 04:16:16,0.935,0.3906299999999999,31.002380952380946,110.114
AG_02087,Translation Agent,PaLM-2,Desktop,Data Analysis,6,4,0.5185,0.5493,0.5906,68.57,1280.74,416.5,66.8,0.027,True,0.5641,True,False,0.7494,0.7904,2025-04-12 04:16:16,0.8802,0.54937,19.620357142857145,79.487
AG_01505,Project Manager,LLaMA-3,Edge,Code Generation,4,3,0.6537,0.7634,0.693,38.82,304.12,332.5,49.4,0.0163,True,0.69,False,True,0.9758,0.9161,2025-04-12 04:16:16,0.8716,0.6983999999999999,40.36994219653179,78.3
AG_04375,Financial Advisor,Transformer-XL,Edge,Problem Solving,10,9,0.3,0.4,0.3653,58.13,2124.64,605.1,102.1,0.0254,True,0.4332,False,True,0.9553,0.8323,2025-04-12 04:16:16,0.8188,0.34959,13.242045454545455,120.324
AG_01857,Financial Advisor,Falcon-180B,Mobile,Learning & Adaptation,9,9,0.3,0.4,0.4524,125.23,224.73,519.7,94.6,0.0469,True,0.3853,False,True,0.8565,0.6417,2025-04-12 04:16:16,0.7579,0.37572,7.843841336116911,116.971
AG_03676,Social Media Manager,Gemini-Pro,Edge,Text Processing,3,5,0.6618,0.8403,0.6994,27.46,139.41,189.4,47.8,0.011,True,0.7782,False,True,0.7179,0.7538,2025-04-12 04:16:16,0.8431,0.72663,60.5525,104.474
AG_03331,Marketing Assistant,PaLM-2,Hybrid,Text Processing,2,3,0.8689,0.7803,0.7914,33.16,1565.73,198.8,31.7,0.013,False,0.95,False,True,0.9579,0.6025,2025-04-12 04:16:16,0.9037,0.81907,58.505,116.5
AG_04076,Email Manager,GPT-4o,Cloud,Learning & Adaptation,10,9,0.3,0.4,0.4061,96.85,2906.22,615.6,100.6,0.0384,True,0.4299,False,False,0.7907,0.6768,2025-04-12 04:16:16,0.8935,0.36183,9.183502538071066,120.093
AG_01078,Marketing Assistant,Gemini-Pro,Desktop,Problem Solving,9,10,0.3,0.4412,0.4298,22.54,545.2,628.9,96.8,0.0138,True,0.424,False,True,0.8266,0.7833,2025-04-12 04:16:16,0.976,0.3813,25.763513513513512,129.68
AG_04147,Task Planner,Claude-3.5,Desktop,Decision Making,7,6,0.5542,0.5682,0.5744,20.52,1358.25,429.7,72.6,0.0111,True,0.6495,False,False,0.7566,0.6869,2025-04-12 04:16:16,0.7852,0.5644600000000001,46.649586776859515,105.465
AG_01097,Sales Assistant,Transformer-XL,Server,Learning & Adaptation,9,7,0.3,0.4,0.3958,33.36,3293.78,595.3,62.3,0.0171,True,0.4108,False,False,0.7742,0.6059,2025-04-12 04:16:16,0.8603,0.35873999999999995,19.819889502762425,98.756
AG_03112,HR Recruiter,InstructGPT,Cloud,Research & Summarization,5,6,0.5845,0.6089,0.6363,74.59,1151.87,336.3,69.7,0.0282,True,0.5869,True,False,0.9121,0.6254,2025-04-12 04:16:16,0.7679,0.60736,20.8,101.083
AG_01501,Social Media Manager,LLaMA-3,Hybrid,Problem Solving,9,7,0.3,0.4,0.4516,70.39,3400.23,578.9,94.5,0.0293,True,0.4275,False,True,0.8839,0.8958,2025-04-12 04:16:16,0.769,0.37548,12.39207920792079,99.925
AG_01140,Translation Agent,LLaMA-3,Server,Creative Writing,4,2,0.6461,0.7041,0.6689,34.01,986.11,312.1,43.5,0.0145,True,0.6783,True,False,0.8751,0.7795,2025-04-12 04:16:16,0.8726,0.6703399999999999,43.247741935483866,67.481
AG_03857,Document Processor,InstructGPT,Cloud,Problem Solving,6,4,0.4658,0.5844,0.5702,46.75,104.52,427.4,67.7,0.0199,True,0.5127,False,False,0.9333,0.6201,2025-04-12 04:16:16,0.7795,0.5327000000000001,25.48803827751196,75.88900000000001
AG_04805,Document Processor,Falcon-180B,Edge,Data Analysis,8,8,0.3279,0.4528,0.4689,78.41,2248.64,463.4,86.1,0.0308,True,0.4673,False,True,0.9103,0.9251,2025-04-12 04:16:16,0.9209,0.40767,12.819811320754715,112.711
AG_02959,Task Planner,GPT-4o,Server,Problem Solving,6,7,0.5131,0.5459,0.5924,89.08,248.8,393.9,70.8,0.0336,True,0.6035,False,False,0.7625,0.7997,2025-04-12 04:16:16,0.956,0.54673,15.801445086705204,112.245
AG_01507,Marketing Assistant,Gemini-Pro,Hybrid,Creative Writing,6,5,0.5412,0.563,0.6443,27.74,563.06,416.5,64.1,0.0134,True,0.5532,False,True,0.9514,0.7397,2025-04-12 04:16:16,0.9002,0.5786699999999999,40.18541666666666,88.724
AG_02676,HR Recruiter,InstructGPT,Mobile,Problem Solving,7,6,0.522,0.5008,0.5729,121.73,1169.3,455.3,75.9,0.0451,True,0.545,False,True,0.8016,0.8498,2025-04-12 04:16:16,0.7573,0.53091,11.516485900216919,98.15
AG_01375,Code Assistant,Transformer-XL,Desktop,Creative Writing,3,1,0.6572,0.6589,0.6524,48.82,475.94,273.3,52.6,0.019,True,0.7482,False,True,0.8268,0.8723,2025-04-12 04:16:16,0.8479,0.65627,32.8135,62.373999999999995
AG_02331,HR Recruiter,PaLM-2,Edge,Communication,4,3,0.7102,0.7228,0.6622,24.01,1610.93,257.9,48.1,0.0106,False,0.8397,False,True,0.9708,0.8619,2025-04-12 04:16:16,0.7513,0.6995800000000001,60.308620689655186,108.779
AG_02971,Data Analyst,LLaMA-3,Desktop,Communication,5,6,0.6634,0.6812,0.5995,22.4,153.02,355.2,69.2,0.011,True,0.7153,False,True,0.7877,0.6406,2025-04-12 04:16:16,0.7653,0.64957,54.13083333333333,110.071
AG_03131,Customer Service,Gemini-Pro,Mobile,Communication,4,6,0.6283,0.6783,0.6955,21.91,981.84,303.9,43.5,0.0103,True,0.6587,False,True,0.8157,0.8563,2025-04-12 04:16:16,0.9122,0.6634599999999999,58.71327433628318,106.109
AG_02718,Email Manager,Falcon-180B,Server,Communication,6,7,0.4959,0.6878,0.6054,18.7,2472.03,423.4,45.9,0.0105,True,0.5511,False,True,0.7079,0.8751,2025-04-12 04:16:16,0.9729,0.58632,50.98434782608695,108.577
AG_03172,Social Media Manager,Falcon-180B,Cloud,Problem Solving,6,7,0.4751,0.5582,0.5624,75.74,1519.08,412.3,52.1,0.0294,True,0.527,False,False,0.7869,0.8994,2025-04-12 04:16:16,0.9269,0.52622,17.30986842105263,106.89
AG_03746,Data Analyst,CodeT5+,Server,Text Processing,2,1,0.7044,0.8094,0.8355,33.69,417.89,171.4,49.1,0.0129,False,0.7376,False,False,0.7564,0.6354,2025-04-12 04:16:16,0.8543,0.7752300000000001,55.77194244604318,81.632
AG_01477,Translation Agent,Falcon-180B,Desktop,Decision Making,7,5,0.4039,0.4229,0.5564,31.46,2231.2,484.3,70.7,0.0153,True,0.4634,False,True,0.9628,0.7786,2025-04-12 04:16:16,0.8575,0.4553499999999999,27.935582822085887,82.43799999999999
AG_01212,Sales Assistant,Claude-3.5,Desktop,Creative Writing,6,8,0.516,0.5633,0.659,32.08,1681.19,386.0,76.6,0.0146,True,0.5643,True,True,0.7115,0.7735,2025-04-12 04:16:16,0.7529,0.57309,36.736538461538466,119.501
AG_03474,Document Processor,GPT-4o,Mobile,Problem Solving,6,8,0.4845,0.6579,0.6358,76.94,318.81,403.4,65.4,0.0297,True,0.5238,False,True,0.8344,0.6086,2025-04-12 04:16:16,0.946,0.58191,18.95472312703583,116.666
AG_00619,Research Assistant,Transformer-XL,Desktop,Problem Solving,6,5,0.4335,0.5686,0.589,75.94,565.68,415.0,68.1,0.0295,True,0.5512,False,False,0.7261,0.7823,2025-04-13 04:16:15,0.9424,0.5206799999999999,17.071475409836065,88.584
AG_00054,Research Assistant,Transformer-XL,Hybrid,Planning & Scheduling,7,8,0.3459,0.5026,0.4996,27.13,1448.08,458.7,96.8,0.0136,True,0.3933,False,False,0.8647,0.839,2025-04-13 04:16:15,0.8539,0.43901999999999997,30.06986301369863,107.531
AG_00652,Financial Advisor,Mixtral-8x7B,Mobile,Communication,5,5,0.5367,0.6158,0.6671,29.27,534.07,331.0,59.0,0.0131,True,0.5413,False,True,0.8729,0.8662,2025-04-13 04:16:15,0.8606,0.59955,42.52127659574468,87.89099999999999
AG_00097,HR Recruiter,Mixtral-8x7B,Mobile,Code Generation,3,2,0.7472,0.7042,0.7541,47.67,581.65,262.0,65.8,0.0185,False,0.813,False,True,0.903,0.8076,2025-04-13 04:16:15,0.8996,0.73637,37.7625641025641,96.91
AG_00961,Project Manager,Falcon-180B,Cloud,Text Processing,3,4,0.7164,0.7734,0.7611,27.3,1334.58,253.9,53.7,0.0116,False,0.7603,False,False,0.8126,0.8676,2025-04-13 04:16:15,0.8061,0.74691,59.278571428571425,113.221
AG_00813,Project Manager,InstructGPT,Desktop,Problem Solving,10,9,0.3,0.4,0.3394,76.32,645.95,617.9,110.7,0.0316,True,0.4185,False,True,0.8837,0.8131,2025-04-13 04:16:15,0.8447,0.34182,10.48527607361963,119.295
AG_04457,HR Recruiter,Falcon-180B,Mobile,Decision Making,10,10,0.3,0.4,0.368,57.03,643.87,574.4,103.4,0.0248,True,0.3812,False,True,0.7525,0.7753,2025-04-13 04:16:16,0.7744,0.3504,13.581395348837209,126.684
AG_01705,Email Manager,InstructGPT,Cloud,Research & Summarization,4,6,0.6676,0.6734,0.7274,72.35,1500.3,294.6,41.6,0.0271,True,0.7609,False,False,0.8775,0.6776,2025-04-13 04:16:16,0.8456,0.68728,24.458362989323845,113.263
AG_02207,HR Recruiter,Claude-3.5,Server,Planning & Scheduling,6,7,0.4458,0.5381,0.6188,29.68,457.97,407.0,64.7,0.014,True,0.4909,False,False,0.7855,0.7355,2025-04-13 04:16:16,0.9723,0.52539,35.026,104.363
AG_04145,Task Planner,Claude-3.5,Mobile,Problem Solving,9,10,0.3,0.4,0.4336,63.36,2291.54,557.4,98.6,0.0267,True,0.3914,False,True,0.9568,0.8198,2025-04-13 04:16:16,0.7559,0.37007999999999996,13.360288808664258,127.398
AG_02593,Social Media Manager,PaLM-2,Server,Text Processing,7,5,0.4403,0.5054,0.5322,18.39,479.31,429.1,90.7,0.0104,True,0.5138,False,False,0.9444,0.6932,2025-04-13 04:16:16,0.8014,0.48740000000000006,42.75438596491228,85.96600000000001
AG_03937,Data Analyst,Gemini-Pro,Cloud,Text Processing,3,4,0.7262,0.7672,0.7635,15.99,931.11,222.5,52.3,0.0076,False,0.7622,False,False,0.7683,0.8736,2025-04-13 04:16:16,0.968,0.74969,87.17325581395349,113.354
AG_01143,Document Processor,Gemini-Pro,Hybrid,Creative Writing,5,3,0.617,0.6524,0.6719,43.56,126.5,393.4,46.1,0.0185,True,0.7409,False,False,0.7816,0.883,2025-04-13 04:16:16,0.9617,0.64409,33.03025641025641,81.863
AG_04737,HR Recruiter,GPT-4o,Cloud,Problem Solving,9,9,0.3,0.4389,0.4844,87.1,605.79,611.8,103.5,0.0352,True,0.3152,False,False,0.7412,0.614,2025-04-13 04:16:16,0.8243,0.39699,10.966574585635358,112.064
AG_01191,Project Manager,PaLM-2,Cloud,Code Generation,3,2,0.6989,0.7851,0.757,47.9,231.62,295.3,47.8,0.0189,True,0.7778,False,False,0.8749,0.8651,2025-04-13 04:16:16,0.9434,0.7421899999999999,37.29597989949748,74.446
AG_01405,Customer Service,CodeT5+,Mobile,Communication,4,6,0.6256,0.6749,0.6847,13.28,107.37,310.6,67.4,0.0075,True,0.7729,False,True,0.892,0.9414,2025-04-13 04:16:16,0.7632,0.65812,77.42588235294117,114.10300000000001
AG_04363,Task Planner,Falcon-180B,Mobile,Creative Writing,8,9,0.3521,0.4857,0.4444,44.38,199.77,461.1,89.8,0.0194,True,0.3902,False,True,0.9017,0.8479,2025-04-13 04:16:16,0.9577,0.41987,20.58186274509804,117.314
AG_03541,Data Analyst,InstructGPT,Mobile,Research & Summarization,4,6,0.6466,0.693,0.6787,54.08,123.13,254.8,76.4,0.0206,True,0.7119,True,True,0.8941,0.6559,2025-04-13 04:16:16,0.7994,0.6701499999999999,31.02546296296296,109.833
AG_04382,Code Assistant,GPT-4o,Mobile,Communication,2,4,0.832,0.9128,0.791,30.05,549.1,179.8,34.5,0.0118,False,0.8713,False,True,0.8149,0.7314,2025-04-13 04:16:16,0.9007,0.8439399999999999,65.9328125,120.991
AG_01583,HR Recruiter,Claude-3.5,Hybrid,Problem Solving,8,6,0.3634,0.4663,0.4955,61.81,1344.42,451.4,86.4,0.0251,True,0.4173,False,False,0.7768,0.7789,2025-04-13 04:16:16,0.9752,0.4339,16.624521072796934,89.211
AG_03575,Marketing Assistant,Falcon-180B,Mobile,Planning & Scheduling,3,4,0.6934,0.7607,0.6852,57.89,1331.17,270.6,34.0,0.022,True,0.7409,False,True,0.8867,0.611,2025-04-13 04:16:16,0.8328,0.7111299999999999,30.91869565217391,91.863
AG_04245,Sales Assistant,LLaMA-3,Hybrid,Decision Making,5,5,0.5663,0.6988,0.6541,50.34,1381.34,338.4,56.1,0.0202,True,0.6163,False,True,0.9532,0.871,2025-04-13 04:16:16,0.8339,0.63239,29.829716981132076,93.14099999999999
AG_04759,Task Planner,Transformer-XL,Hybrid,Planning & Scheduling,3,1,0.5759,0.6677,0.691,31.96,213.4,271.3,42.6,0.0134,True,0.711,False,False,0.8252,0.6258,2025-04-13 04:16:16,0.8988,0.6379699999999999,44.30347222222222,59.769999999999996
AG_02639,Content Creator,Gemini-Pro,Hybrid,Text Processing,3,5,0.7394,0.8189,0.7143,25.95,1121.37,296.9,38.9,0.0116,False,0.7869,False,False,0.9231,0.9472,2025-04-13 04:16:16,0.8999,0.75572,59.977777777777774,125.083
AG_03752,Task Planner,Transformer-XL,Cloud,Communication,6,7,0.3463,0.5274,0.5778,15.23,186.86,436.1,72.0,0.0094,True,0.4535,False,False,0.7835,0.7879,2025-04-13 04:16:16,0.9597,0.47008,45.2,101.745
AG_02492,Sales Assistant,PaLM-2,Mobile,Code Generation,9,7,0.3,0.4,0.4355,29.44,432.86,615.6,86.3,0.016,True,0.434,False,True,0.8567,0.6077,2025-04-13 04:16:16,0.8945,0.37065,21.802941176470586,100.38
AG_03406,Task Planner,Gemini-Pro,Desktop,Data Analysis,8,8,0.3792,0.4415,0.4972,44.75,2319.01,493.4,77.7,0.0199,True,0.5142,False,False,0.7931,0.8825,2025-04-13 04:16:16,0.9152,0.43328999999999995,20.731578947368416,115.994
AG_02936,Translation Agent,CodeT5+,Edge,Code Generation,7,5,0.4344,0.4688,0.4993,64.77,210.23,445.7,61.3,0.026,True,0.475,False,True,0.7535,0.6772,2025-04-13 04:16:16,0.9129,0.46419,17.192222222222224,83.25
AG_02020,QA Tester,Claude-3.5,Edge,Problem Solving,6,5,0.5045,0.5849,0.5808,20.01,517.35,454.1,64.9,0.0112,True,0.5867,False,True,0.7849,0.7238,2025-04-13 04:16:16,0.8912,0.55151,45.20573770491803,91.069
AG_04899,Project Manager,Transformer-XL,Desktop,Code Generation,4,6,0.5885,0.6288,0.6053,45.82,114.6,349.3,53.6,0.0188,True,0.6535,False,True,0.9664,0.7505,2025-04-13 04:16:16,0.7712,0.60563,30.587373737373735,105.745
AG_00099,Financial Advisor,CodeT5+,Mobile,Learning & Adaptation,10,10,0.3,0.4571,0.386,69.49,299.34,559.7,96.3,0.0288,True,0.3261,False,True,0.969,0.7456,2025-04-14 04:16:15,0.9446,0.37293,12.514429530201342,122.827
AG_00063,Data Analyst,InstructGPT,Mobile,Data Analysis,6,8,0.4935,0.5946,0.5877,62.69,1208.91,405.9,66.6,0.025,True,0.5873,False,True,0.8058,0.8928,2025-04-14 04:16:15,0.8851,0.55209,21.234230769230766,121.111
AG_00526,QA Tester,Mixtral-8x7B,Server,Code Generation,4,2,0.5924,0.695,0.7163,13.75,971.62,285.2,65.3,0.0074,True,0.615,False,False,0.9611,0.7341,2025-04-14 04:16:15,0.9178,0.66035,78.61309523809523,63.05
AG_00375,QA Tester,Transformer-XL,Server,Code Generation,4,5,0.541,0.6524,0.6077,58.85,270.29,363.4,66.0,0.0233,True,0.6715,False,True,0.7247,0.8719,2025-04-14 04:16:15,0.9449,0.59443,24.46213991769547,97.005
AG_00391,Research Assistant,LLaMA-3,Hybrid,Research & Summarization,7,5,0.3243,0.4886,0.5849,69.93,1620.39,458.8,92.7,0.0279,True,0.3732,True,True,0.9117,0.7378,2025-04-14 04:16:15,0.8899,0.45177,15.632179930795846,76.124
AG_04380,Marketing Assistant,Mixtral-8x7B,Server,Learning & Adaptation,10,10,0.3,0.4,0.3405,57.91,508.93,597.6,105.7,0.0253,True,0.3258,False,False,0.9609,0.8769,2025-04-14 04:16:16,0.7892,0.34215,13.009505703422054,122.806
AG_03140,HR Recruiter,Mixtral-8x7B,Hybrid,Learning & Adaptation,9,10,0.3,0.4,0.3928,140.27,2136.47,537.9,83.7,0.0521,True,0.3912,False,False,0.9034,0.728,2025-04-14 04:16:16,0.977,0.35784,6.738983050847457,127.384
AG_03914,Customer Service,LLaMA-3,Mobile,Problem Solving,8,8,0.3451,0.4,0.4862,66.11,2628.74,472.7,80.9,0.0268,True,0.3553,False,True,0.7022,0.6114,2025-04-14 04:16:16,0.8952,0.40390000000000004,14.528776978417266,104.871
AG_01712,Marketing Assistant,LLaMA-3,Desktop,Data Analysis,7,9,0.3307,0.4703,0.4951,57.67,367.5,445.0,72.3,0.0237,True,0.4464,True,False,0.7825,0.6315,2025-04-14 04:16:16,0.7975,0.4219,17.08097165991903,121.248
AG_02646,Research Assistant,InstructGPT,Hybrid,Communication,6,8,0.4927,0.5605,0.5929,24.13,1109.88,380.9,66.7,0.0119,True,0.6339,False,False,0.8817,0.9116,2025-04-14 04:16:16,0.9307,0.5431,42.10077519379845,124.373
AG_01445,Task Planner,GPT-4o,Desktop,Code Generation,8,9,0.3514,0.5544,0.5319,64.19,370.21,517.7,99.5,0.0266,True,0.4638,False,False,0.7144,0.9325,2025-04-14 04:16:16,0.9116,0.46645000000000003,16.900362318840582,122.46600000000001
AG_04735,Financial Advisor,Falcon-180B,Hybrid,Communication,6,8,0.5191,0.605,0.5194,8.21,1436.22,382.7,59.9,0.0066,True,0.668,False,True,0.9017,0.7519,2025-04-14 04:16:16,0.9576,0.54496,71.70526315789473,126.76
AG_01494,Translation Agent,Claude-3.5,Edge,Problem Solving,8,8,0.3225,0.4568,0.5469,70.46,386.09,515.1,80.9,0.0286,True,0.4591,False,True,0.7122,0.868,2025-04-14 04:16:16,0.8817,0.43011,14.530743243243242,112.137
AG_03725,Task Planner,PaLM-2,Cloud,Learning & Adaptation,10,9,0.3,0.4,0.3433,94.71,451.41,603.3,105.5,0.0376,True,0.4273,False,True,0.7223,0.9425,2025-04-14 04:16:16,0.8563,0.34299,8.885751295336787,119.911
